CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
203831,0,30.0,SELFENQUIRY,1,7.0,SALARIED,MALE,3,4.0,DELUXE,5.0,MARRIED,2.0,0,3,1,1.0,MANAGER,24051.0
203832,0,33.0,COMPANYINVITED,1,22.0,SMALLBUSINESS,FEMALE,3,4.0,DELUXE,3.0,MARRIED,7.0,0,3,0,2.0,MANAGER,25345.0
203833,0,32.0,COMPANYINVITED,1,7.0,SALARIED,MALE,3,6.0,DELUXE,5.0,MARRIED,3.0,0,1,1,2.0,MANAGER,23681.0
203834,1,29.0,SELFENQUIRY,1,24.0,LARGEBUSINESS,MALE,3,5.0,BASIC,3.0,MARRIED,7.0,0,3,0,2.0,EXECUTIVE,21045.0
203835,0,39.0,SELFENQUIRY,3,7.0,SALARIED,MALE,3,5.0,BASIC,5.0,UNMARRIED,6.0,0,3,0,2.0,EXECUTIVE,21536.0
203836,0,36.0,SELFENQUIRY,3,14.0,SALARIED,FEMALE,3,4.0,DELUXE,3.0,MARRIED,3.0,1,4,1,2.0,MANAGER,23882.0
203837,0,28.0,SELFENQUIRY,3,16.0,SMALLBUSINESS,MALE,3,4.0,DELUXE,3.0,UNMARRIED,3.0,0,1,0,2.0,MANAGER,22783.0
203838,0,33.0,SELFENQUIRY,1,12.0,SALARIED,MALE,3,5.0,DELUXE,3.0,UNMARRIED,2.0,0,1,0,2.0,MANAGER,28357.0
203839,1,32.0,COMPANYINVITED,3,33.0,SMALLBUSINESS,MALE,4,4.0,DELUXE,3.0,MARRIED,3.0,1,3,0,2.0,MANAGER,24295.0
203840,1,54.0,SELFENQUIRY,3,31.0,SALARIED,MALE,4,4.0,STANDARD,5.0,SINGLE,8.0,1,3,1,3.0,SENIORMANAGER,29126.0
203841,0,55.0,SELFENQUIRY,1,16.0,SALARIED,FEMALE,4,4.0,DELUXE,3.0,MARRIED,5.0,0,5,0,2.0,MANAGER,21575.0
203842,0,34.0,COMPANYINVITED,1,14.0,SALARIED,MALE,3,4.0,DELUXE,3.0,MARRIED,3.0,0,5,1,2.0,MANAGER,24646.0
203843,0,44.0,SELFENQUIRY,1,18.0,SALARIED,MALE,2,4.0,STANDARD,3.0,MARRIED,3.0,0,1,1,1.0,SENIORMANAGER,26188.0
203844,0,39.0,COMPANYINVITED,2,7.0,SALARIED,MALE,3,4.0,BASIC,4.0,MARRIED,2.0,1,1,1,2.0,EXECUTIVE,21669.0
203847,0,40.0,SELFENQUIRY,3,22.0,SMALLBUSINESS,MALE,4,4.0,SUPERDELUXE,5.0,SINGLE,2.0,0,1,1,3.0,AVP,32019.0
203848,0,43.0,COMPANYINVITED,1,30.0,SALARIED,MALE,3,5.0,DELUXE,3.0,UNMARRIED,3.0,0,3,1,2.0,MANAGER,23010.0
203849,0,32.0,COMPANYINVITED,1,17.0,SMALLBUSINESS,FEMALE,3,4.0,STANDARD,3.0,MARRIED,6.0,0,1,1,2.0,SENIORMANAGER,29709.0
203850,0,55.0,SELFENQUIRY,1,17.0,SMALLBUSINESS,FEMALE,4,4.0,DELUXE,5.0,UNMARRIED,8.0,1,1,0,1.0,MANAGER,23118.0
203851,0,25.0,SELFENQUIRY,1,7.0,SALARIED,MALE,3,5.0,DELUXE,3.0,UNMARRIED,3.0,0,3,1,2.0,MANAGER,23295.0
203852,0,24.0,SELFENQUIRY,1,19.0,SALARIED,MALE,4,4.0,BASIC,3.0,UNMARRIED,3.0,0,5,1,1.0,EXECUTIVE,21325.0
203853,0,41.0,COMPANYINVITED,1,18.0,LARGEBUSINESS,FEMALE,4,4.0,DELUXE,3.0,MARRIED,3.0,0,3,1,2.0,MANAGER,25001.0
203854,0,41.0,SELFENQUIRY,3,9.0,SMALLBUSINESS,FEMALE,4,4.0,DELUXE,4.0,MARRIED,5.0,0,3,1,2.0,MANAGER,24355.0
203855,0,26.0,SELFENQUIRY,2,9.0,SALARIED,FEMALE,3,4.0,BASIC,4.0,MARRIED,6.0,0,4,0,1.0,EXECUTIVE,20865.0
203856,0,31.0,SELFENQUIRY,1,7.0,SMALLBUSINESS,MALE,4,4.0,BASIC,4.0,MARRIED,3.0,0,5,0,2.0,EXECUTIVE,22426.0
203857,0,26.0,SELFENQUIRY,1,9.0,SALARIED,MALE,3,4.0,BASIC,3.0,MARRIED,8.0,1,5,0,1.0,EXECUTIVE,22655.0
203858,0,48.0,SELFENQUIRY,1,32.0,SMALLBUSINESS,MALE,3,4.0,STANDARD,3.0,UNMARRIED,4.0,0,3,1,1.0,SENIORMANAGER,27311.0
203859,0,34.0,COMPANYINVITED,1,7.0,SMALLBUSINESS,MALE,3,5.0,BASIC,3.0,MARRIED,3.0,0,3,0,1.0,EXECUTIVE,20686.0
203860,0,39.0,SELFENQUIRY,3,7.0,SALARIED,MALE,3,4.0,DELUXE,4.0,MARRIED,2.0,0,4,1,2.0,MANAGER,23118.0
203861,0,32.0,SELFENQUIRY,3,9.0,SALARIED,MALE,3,4.0,BASIC,3.0,MARRIED,2.0,0,4,1,1.0,EXECUTIVE,21745.0
203862,0,39.0,COMPANYINVITED,1,13.0,SALARIED,MALE,4,5.0,DELUXE,3.0,MARRIED,4.0,0,4,1,2.0,MANAGER,23999.0
203863,0,43.0,SELFENQUIRY,1,25.0,SALARIED,MALE,3,4.0,DELUXE,5.0,MARRIED,8.0,1,1,0,1.0,MANAGER,24088.0
203864,0,42.0,SELFENQUIRY,1,7.0,SALARIED,MALE,4,4.0,BASIC,3.0,MARRIED,5.0,0,1,0,1.0,EXECUTIVE,21460.0
203865,0,48.0,COMPANYINVITED,1,7.0,SMALLBUSINESS,FEMALE,4,4.0,STANDARD,4.0,MARRIED,2.0,0,5,0,1.0,SENIORMANAGER,30635.0
203866,0,36.0,SELFENQUIRY,1,18.0,SMALLBUSINESS,MALE,3,4.0,BASIC,3.0,MARRIED,2.0,1,5,0,1.0,EXECUTIVE,21338.0
203867,0,23.0,SELFENQUIRY,1,7.0,SALARIED,MALE,4,4.0,BASIC,3.0,UNMARRIED,2.0,0,3,0,3.0,EXECUTIVE,22053.0
203868,0,36.0,SELFENQUIRY,1,16.0,SMALLBUSINESS,MALE,3,4.0,DELUXE,3.0,UNMARRIED,3.0,0,4,0,2.0,MANAGER,23776.0
203869,0,34.0,SELFENQUIRY,1,22.0,SMALLBUSINESS,FEMALE,4,4.0,DELUXE,3.0,MARRIED,2.0,1,1,1,2.0,MANAGER,23556.0
203870,0,33.0,SELFENQUIRY,1,36.0,SALARIED,FEMALE,3,5.0,BASIC,4.0,UNMARRIED,3.0,0,3,1,1.0,EXECUTIVE,21515.0
203871,0,41.0,SELFENQUIRY,1,7.0,SALARIED,MALE,3,4.0,BASIC,3.0,MARRIED,2.0,0,1,0,1.0,EXECUTIVE,21084.0
203872,0,33.0,SELFENQUIRY,3,7.0,SMALLBUSINESS,MALE,4,5.0,BASIC,4.0,MARRIED,2.0,0,1,0,3.0,EXECUTIVE,20947.0
203873,0,40.0,SELFENQUIRY,1,31.0,SALARIED,MALE,3,4.0,DELUXE,3.0,UNMARRIED,2.0,0,4,1,1.0,MANAGER,22786.0
203874,0,39.0,SELFENQUIRY,1,17.0,SMALLBUSINESS,FEMALE,3,6.0,STANDARD,3.0,MARRIED,5.0,0,1,1,2.0,SENIORMANAGER,31884.0
203875,0,33.0,SELFENQUIRY,3,7.0,SMALLBUSINESS,FEMALE,3,4.0,STANDARD,3.0,MARRIED,3.0,0,5,1,1.0,SENIORMANAGER,29100.0
203876,0,38.0,SELFENQUIRY,1,17.0,SALARIED,FEMALE,3,2.0,STANDARD,3.0,MARRIED,3.0,1,1,0,2.0,SENIORMANAGER,32422.0
203877,0,26.0,SELFENQUIRY,3,15.0,SALARIED,FEMALE,3,4.0,DELUXE,3.0,MARRIED,2.0,1,1,1,2.0,MANAGER,23585.0
203878,0,53.0,COMPANYINVITED,3,127.0,SALARIED,MALE,3,4.0,BASIC,3.0,MARRIED,4.0,0,1,1,2.0,EXECUTIVE,22160.0
203879,0,45.0,SELFENQUIRY,1,7.0,SMALLBUSINESS,MALE,3,4.0,BASIC,3.0,SINGLE,8.0,1,4,0,2.0,EXECUTIVE,21114.0
203880,0,22.0,SELFENQUIRY,3,12.0,SMALLBUSINESS,MALE,3,4.0,BASIC,5.0,SINGLE,3.0,1,1,1,1.0,EXECUTIVE,21058.0
203882,1,24.0,COMPANYINVITED,3,16.0,SMALLBUSINESS,MALE,3,4.0,BASIC,5.0,MARRIED,3.0,0,5,1,1.0,EXECUTIVE,20468.0
203883,0,37.0,SELFENQUIRY,3,10.0,SMALLBUSINESS,FEMALE,4,5.0,STANDARD,3.0,MARRIED,2.0,0,3,1,1.0,SENIORMANAGER,26322.0
203884,0,37.0,COMPANYINVITED,1,11.0,SALARIED,FEMALE,4,4.0,DELUXE,4.0,MARRIED,2.0,0,3,1,2.0,MANAGER,23809.0
203885,0,57.0,COMPANYINVITED,1,7.0,SALARIED,MALE,3,4.0,DELUXE,3.0,MARRIED,3.0,0,3,0,1.0,MANAGER,24984.0
203886,1,30.0,SELFENQUIRY,1,7.0,SMALLBUSINESS,MALE,3,4.0,BASIC,3.0,MARRIED,2.0,1,3,1,1.0,EXECUTIVE,23465.0
203888,1,57.0,SELFENQUIRY,1,14.0,LARGEBUSINESS,MALE,4,4.0,BASIC,3.0,MARRIED,2.0,0,4,1,3.0,EXECUTIVE,21017.0
203889,0,42.0,SELFENQUIRY,1,35.0,SALARIED,FEMALE,3,5.0,SUPERDELUXE,4.0,MARRIED,2.0,0,5,1,2.0,AVP,32248.0
203890,0,35.0,SELFENQUIRY,3,35.0,SMALLBUSINESS,FEMALE,4,5.0,DELUXE,3.0,MARRIED,3.0,0,5,1,1.0,MANAGER,25390.0
203891,0,37.0,COMPANYINVITED,3,22.0,SMALLBUSINESS,MALE,3,6.0,DELUXE,3.0,MARRIED,3.0,0,1,1,1.0,MANAGER,24084.0
203892,0,42.0,SELFENQUIRY,3,10.0,SALARIED,MALE,3,5.0,DELUXE,4.0,MARRIED,4.0,0,3,0,2.0,MANAGER,27616.0
203893,0,33.0,SELFENQUIRY,1,9.0,LARGEBUSINESS,MALE,4,4.0,BASIC,5.0,SINGLE,3.0,0,1,1,2.0,EXECUTIVE,21117.0
203894,0,36.0,SELFENQUIRY,2,33.0,SALARIED,FEMALE,3,4.0,STANDARD,3.0,UNMARRIED,3.0,1,1,1,1.0,SENIORMANAGER,27515.0
203895,0,39.0,SELFENQUIRY,3,17.0,SALARIED,FEMALE,4,4.0,DELUXE,3.0,MARRIED,3.0,0,4,0,3.0,MANAGER,24021.0
203896,1,51.0,COMPANYINVITED,3,7.0,SALARIED,MALE,4,4.0,DELUXE,3.0,MARRIED,2.0,0,3,1,2.0,MANAGER,25406.0
203897,0,37.0,SELFENQUIRY,3,18.0,SMALLBUSINESS,FEMALE,4,5.0,DELUXE,3.0,MARRIED,6.0,0,1,1,2.0,MANAGER,25330.0
203898,0,46.0,SELFENQUIRY,3,27.0,SALARIED,FEMALE,3,4.0,DELUXE,3.0,UNMARRIED,2.0,0,1,1,1.0,MANAGER,23528.0
203899,0,41.0,SELFENQUIRY,1,9.0,SALARIED,MALE,3,5.0,BASIC,3.0,UNMARRIED,4.0,0,5,0,2.0,EXECUTIVE,21487.0
203900,0,36.0,COMPANYINVITED,1,25.0,SALARIED,MALE,4,4.0,DELUXE,3.0,MARRIED,3.0,1,3,1,1.0,MANAGER,24367.0
203901,0,41.0,SELFENQUIRY,1,9.0,SMALLBUSINESS,FEMALE,4,4.0,BASIC,3.0,MARRIED,4.0,0,1,1,2.0,EXECUTIVE,20679.0
203902,0,36.0,SELFENQUIRY,1,7.0,SALARIED,FEMALE,4,6.0,BASIC,3.0,MARRIED,3.0,0,3,0,2.0,EXECUTIVE,21655.0
203903,0,30.0,SELFENQUIRY,1,20.0,SALARIED,MALE,3,5.0,DELUXE,4.0,MARRIED,6.0,1,4,1,1.0,MANAGER,22703.0
203904,0,30.0,SELFENQUIRY,1,35.0,SMALLBUSINESS,FEMALE,4,5.0,BASIC,5.0,UNMARRIED,3.0,0,1,0,2.0,EXECUTIVE,22463.0
203905,1,51.0,SELFENQUIRY,3,35.0,SMALLBUSINESS,MALE,3,5.0,STANDARD,5.0,MARRIED,6.0,1,5,0,1.0,SENIORMANAGER,29532.0
203906,0,40.0,SELFENQUIRY,3,31.0,SMALLBUSINESS,FEMALE,3,5.0,SUPERDELUXE,3.0,MARRIED,2.0,0,1,1,2.0,AVP,30709.0
203907,0,32.0,COMPANYINVITED,1,12.0,SMALLBUSINESS,MALE,4,4.0,DELUXE,5.0,SINGLE,2.0,0,1,0,3.0,MANAGER,28614.0
203908,0,27.0,SELFENQUIRY,3,12.0,SALARIED,FEMALE,2,5.0,BASIC,3.0,UNMARRIED,2.0,0,1,0,1.0,EXECUTIVE,21644.0
203909,0,37.0,COMPANYINVITED,1,30.0,SMALLBUSINESS,MALE,3,2.0,DELUXE,3.0,MARRIED,6.0,0,3,0,1.0,MANAGER,21249.0
203910,0,40.0,SELFENQUIRY,1,13.0,SMALLBUSINESS,MALE,3,5.0,STANDARD,5.0,MARRIED,6.0,0,4,1,1.0,SENIORMANAGER,28669.0
203911,0,28.0,SELFENQUIRY,1,11.0,SALARIED,MALE,3,2.0,DELUXE,4.0,MARRIED,3.0,1,4,1,1.0,MANAGER,24820.0
203912,0,50.0,COMPANYINVITED,3,9.0,SMALLBUSINESS,MALE,4,5.0,DELUXE,4.0,MARRIED,4.0,0,3,1,3.0,MANAGER,24068.0
203913,0,35.0,SELFENQUIRY,1,15.0,SMALLBUSINESS,MALE,3,2.0,DELUXE,3.0,MARRIED,4.0,0,3,0,2.0,MANAGER,23082.0
203914,1,42.0,SELFENQUIRY,3,7.0,SALARIED,FEMALE,4,4.0,DELUXE,3.0,UNMARRIED,2.0,1,4,0,3.0,MANAGER,24671.0
203915,0,50.0,COMPANYINVITED,1,15.0,SALARIED,MALE,4,5.0,DELUXE,4.0,MARRIED,3.0,0,1,0,1.0,MANAGER,23808.0
203916,1,38.0,SELFENQUIRY,1,9.0,SALARIED,MALE,4,5.0,BASIC,3.0,SINGLE,8.0,1,3,0,3.0,EXECUTIVE,20768.0
203917,0,34.0,COMPANYINVITED,1,10.0,SALARIED,FEMALE,3,4.0,BASIC,3.0,MARRIED,3.0,1,1,1,2.0,EXECUTIVE,21587.0
203918,0,28.0,SELFENQUIRY,1,9.0,SMALLBUSINESS,MALE,3,4.0,BASIC,4.0,MARRIED,2.0,0,5,1,2.0,EXECUTIVE,22146.0
203919,0,33.0,COMPANYINVITED,1,9.0,SALARIED,MALE,4,4.0,BASIC,3.0,UNMARRIED,2.0,0,3,1,2.0,EXECUTIVE,21746.0
203920,0,60.0,SELFENQUIRY,1,10.0,SMALLBUSINESS,FEMALE,3,2.0,BASIC,5.0,MARRIED,6.0,1,1,0,2.0,EXECUTIVE,21348.0
203921,0,31.0,SELFENQUIRY,1,31.0,SALARIED,MALE,4,4.0,BASIC,3.0,MARRIED,3.0,0,3,1,3.0,EXECUTIVE,21371.0
203922,0,39.0,COMPANYINVITED,1,30.0,SALARIED,MALE,3,5.0,STANDARD,3.0,UNMARRIED,2.0,0,3,1,1.0,SENIORMANAGER,28204.0
203923,0,37.0,SELFENQUIRY,1,34.0,SMALLBUSINESS,MALE,4,4.0,DELUXE,3.0,MARRIED,8.0,0,3,0,1.0,MANAGER,23915.0
203924,0,36.0,SELFENQUIRY,1,23.0,SMALLBUSINESS,MALE,3,2.0,BASIC,4.0,MARRIED,2.0,0,4,1,2.0,EXECUTIVE,21104.0
203925,0,30.0,SELFENQUIRY,1,22.0,SALARIED,FEMALE,3,5.0,DELUXE,3.0,UNMARRIED,2.0,1,1,1,2.0,MANAGER,22871.0
203926,0,32.0,SELFENQUIRY,1,33.0,SALARIED,MALE,3,4.0,BASIC,3.0,MARRIED,3.0,0,3,1,2.0,EXECUTIVE,21589.0
203927,0,35.0,SELFENQUIRY,1,26.0,SMALLBUSINESS,MALE,4,4.0,BASIC,3.0,MARRIED,2.0,0,3,0,1.0,EXECUTIVE,21339.0
203928,1,29.0,SELFENQUIRY,1,31.0,SALARIED,MALE,3,5.0,BASIC,3.0,SINGLE,7.0,1,1,0,1.0,EXECUTIVE,20706.0
203929,0,30.0,SELFENQUIRY,1,28.0,SALARIED,FEMALE,3,2.0,STANDARD,5.0,MARRIED,3.0,0,5,1,2.0,SENIORMANAGER,28658.0
203930,0,33.0,SELFENQUIRY,1,12.0,SALARIED,MALE,4,2.0,BASIC,4.0,MARRIED,2.0,1,1,1,3.0,EXECUTIVE,21976.0
203931,0,23.0,COMPANYINVITED,1,23.0,SMALLBUSINESS,MALE,4,2.0,BASIC,3.0,MARRIED,3.0,1,3,0,3.0,EXECUTIVE,21613.0
203932,0,54.0,SELFENQUIRY,3,9.0,SALARIED,FEMALE,4,5.0,SUPERDELUXE,3.0,MARRIED,4.0,0,3,0,1.0,AVP,34105.0
203933,0,39.0,SELFENQUIRY,1,9.0,SALARIED,MALE,3,4.0,BASIC,3.0,UNMARRIED,7.0,1,1,0,1.0,EXECUTIVE,22622.0
203934,0,25.0,COMPANYINVITED,1,18.0,SALARIED,FEMALE,4,2.0,DELUXE,3.0,MARRIED,2.0,0,5,0,2.0,MANAGER,22689.0
203935,1,37.0,SELFENQUIRY,3,16.0,SALARIED,MALE,3,5.0,BASIC,5.0,UNMARRIED,2.0,0,1,0,1.0,EXECUTIVE,22085.0
203936,0,35.0,SELFENQUIRY,1,14.0,SALARIED,FEMALE,3,4.0,STANDARD,4.0,SINGLE,2.0,0,5,0,1.0,SENIORMANAGER,30672.0
203938,1,35.0,SELFENQUIRY,1,13.0,SMALLBUSINESS,MALE,3,4.0,BASIC,5.0,UNMARRIED,4.0,0,4,0,1.0,EXECUTIVE,21638.0
203940,1,33.0,COMPANYINVITED,1,23.0,SALARIED,FEMALE,4,6.0,BASIC,5.0,UNMARRIED,3.0,1,4,0,1.0,EXECUTIVE,22597.0
203941,0,43.0,SELFENQUIRY,3,15.0,SMALLBUSINESS,MALE,3,4.0,DELUXE,4.0,MARRIED,2.0,0,3,1,1.0,MANAGER,25503.0
203942,0,45.0,SELFENQUIRY,1,14.0,SMALLBUSINESS,FEMALE,3,5.0,STANDARD,3.0,MARRIED,5.0,0,4,0,1.0,SENIORMANAGER,28926.0
203944,0,34.0,SELFENQUIRY,1,9.0,SMALLBUSINESS,MALE,4,4.0,BASIC,3.0,SINGLE,6.0,0,3,0,3.0,EXECUTIVE,21174.0
203945,0,45.0,SELFENQUIRY,1,17.0,SALARIED,MALE,3,4.0,DELUXE,3.0,MARRIED,4.0,1,3,0,2.0,MANAGER,25143.0
203946,0,31.0,SELFENQUIRY,1,16.0,SMALLBUSINESS,MALE,3,5.0,BASIC,3.0,SINGLE,3.0,0,4,0,2.0,EXECUTIVE,20884.0
203947,1,40.0,SELFENQUIRY,3,12.0,LARGEBUSINESS,MALE,3,4.0,DELUXE,3.0,MARRIED,5.0,0,1,0,1.0,MANAGER,20764.0
203948,1,25.0,SELFENQUIRY,1,7.0,SMALLBUSINESS,MALE,4,4.0,BASIC,3.0,MARRIED,4.0,1,3,0,3.0,EXECUTIVE,20971.0
203949,0,44.0,SELFENQUIRY,1,9.0,SMALLBUSINESS,FEMALE,4,2.0,BASIC,3.0,MARRIED,3.0,0,1,1,3.0,EXECUTIVE,21323.0
203950,1,51.0,SELFENQUIRY,3,10.0,SMALLBUSINESS,MALE,3,5.0,BASIC,3.0,MARRIED,3.0,1,4,1,2.0,EXECUTIVE,21361.0
203951,0,36.0,SELFENQUIRY,3,9.0,SMALLBUSINESS,FEMALE,4,4.0,BASIC,3.0,MARRIED,3.0,0,1,1,3.0,EXECUTIVE,20692.0
203952,0,37.0,SELFENQUIRY,1,12.0,SALARIED,FEMALE,3,5.0,BASIC,5.0,MARRIED,2.0,1,1,1,2.0,EXECUTIVE,22097.0
203953,0,34.0,COMPANYINVITED,3,7.0,SALARIED,FEMALE,3,2.0,DELUXE,5.0,MARRIED,4.0,0,3,0,2.0,MANAGER,24054.0
203954,0,36.0,SELFENQUIRY,1,11.0,SALARIED,MALE,4,4.0,BASIC,3.0,MARRIED,3.0,0,4,1,2.0,EXECUTIVE,20629.0
203955,0,28.0,SELFENQUIRY,1,9.0,SALARIED,FEMALE,3,4.0,BASIC,5.0,MARRIED,3.0,0,3,1,2.0,EXECUTIVE,21019.0
203956,1,27.0,SELFENQUIRY,1,32.0,SALARIED,MALE,3,6.0,BASIC,3.0,SINGLE,3.0,0,1,0,1.0,EXECUTIVE,20971.0
203957,0,28.0,COMPANYINVITED,3,15.0,SALARIED,MALE,3,4.0,STANDARD,3.0,UNMARRIED,3.0,0,1,1,1.0,SENIORMANAGER,27404.0
203958,0,31.0,COMPANYINVITED,1,7.0,SMALLBUSINESS,FEMALE,3,4.0,DELUXE,3.0,UNMARRIED,3.0,0,3,1,1.0,MANAGER,22689.0
203959,1,42.0,SELFENQUIRY,1,19.0,LARGEBUSINESS,FEMALE,3,4.0,KING,3.0,MARRIED,3.0,0,4,1,2.0,VP,38223.0
203960,0,35.0,COMPANYINVITED,3,30.0,SMALLBUSINESS,MALE,4,4.0,DELUXE,3.0,UNMARRIED,2.0,0,5,0,2.0,MANAGER,23246.0
203961,0,38.0,SELFENQUIRY,1,26.0,SALARIED,MALE,4,4.0,BASIC,4.0,MARRIED,6.0,0,4,0,2.0,EXECUTIVE,21700.0
203962,0,47.0,COMPANYINVITED,3,12.0,SMALLBUSINESS,MALE,4,4.0,DELUXE,3.0,UNMARRIED,6.0,1,5,1,2.0,MANAGER,24450.0
203963,0,36.0,SELFENQUIRY,1,15.0,SALARIED,MALE,3,2.0,BASIC,3.0,MARRIED,3.0,0,5,1,2.0,EXECUTIVE,20947.0
203964,1,49.0,SELFENQUIRY,1,7.0,SALARIED,MALE,4,5.0,STANDARD,3.0,UNMARRIED,2.0,1,5,0,1.0,SENIORMANAGER,24059.0
203965,1,29.0,SELFENQUIRY,1,12.0,LARGEBUSINESS,MALE,3,4.0,BASIC,3.0,UNMARRIED,3.0,1,1,0,1.0,EXECUTIVE,22119.0
203966,0,45.0,SELFENQUIRY,3,7.0,SMALLBUSINESS,FEMALE,4,4.0,DELUXE,5.0,MARRIED,7.0,1,1,1,2.0,MANAGER,24132.0
203967,0,36.0,COMPANYINVITED,1,18.0,SMALLBUSINESS,MALE,4,5.0,STANDARD,5.0,MARRIED,4.0,1,5,1,3.0,SENIORMANAGER,28562.0
203968,0,27.0,SELFENQUIRY,3,30.0,SMALLBUSINESS,FEMALE,3,5.0,DELUXE,3.0,MARRIED,2.0,1,1,0,1.0,MANAGER,22835.0
203969,0,34.0,COMPANYINVITED,1,7.0,SALARIED,FEMALE,4,4.0,STANDARD,3.0,SINGLE,3.0,1,1,1,1.0,SENIORMANAGER,32136.0
203970,0,36.0,COMPANYINVITED,3,6.0,SALARIED,MALE,4,4.0,STANDARD,5.0,MARRIED,3.0,0,4,0,1.0,SENIORMANAGER,27747.0
203971,0,36.0,SELFENQUIRY,1,30.0,SMALLBUSINESS,FEMALE,2,4.0,BASIC,5.0,MARRIED,5.0,1,4,0,1.0,EXECUTIVE,22692.0
203972,0,32.0,SELFENQUIRY,1,14.0,SALARIED,MALE,3,4.0,DELUXE,3.0,MARRIED,5.0,0,3,0,2.0,MANAGER,24593.0
203973,0,38.0,SELFENQUIRY,1,7.0,SALARIED,MALE,3,5.0,DELUXE,3.0,MARRIED,3.0,0,5,0,1.0,MANAGER,24671.0
203974,0,33.0,SELFENQUIRY,1,7.0,SMALLBUSINESS,MALE,3,4.0,DELUXE,3.0,MARRIED,3.0,1,4,1,2.0,MANAGER,24840.0
203975,0,39.0,COMPANYINVITED,1,36.0,SALARIED,FEMALE,3,4.0,DELUXE,3.0,SINGLE,3.0,0,3,1,1.0,MANAGER,21084.0
203977,0,60.0,SELFENQUIRY,3,32.0,SALARIED,FEMALE,5,4.0,STANDARD,5.0,UNMARRIED,2.0,0,3,1,2.0,SENIORMANAGER,26315.0
203978,0,37.0,SELFENQUIRY,1,15.0,LARGEBUSINESS,FEMALE,3,4.0,STANDARD,3.0,MARRIED,3.0,0,4,1,1.0,SENIORMANAGER,28774.0
203979,0,56.0,SELFENQUIRY,1,15.0,SMALLBUSINESS,FEMALE,3,4.0,SUPERDELUXE,3.0,MARRIED,4.0,1,3,1,2.0,AVP,33434.0
203980,0,37.0,COMPANYINVITED,1,18.0,SALARIED,MALE,4,5.0,DELUXE,4.0,UNMARRIED,3.0,0,4,1,2.0,MANAGER,25177.0
203981,0,46.0,SELFENQUIRY,1,14.0,SALARIED,MALE,3,4.0,STANDARD,5.0,MARRIED,4.0,0,3,0,1.0,SENIORMANAGER,28402.0
203982,0,36.0,COMPANYINVITED,1,7.0,SMALLBUSINESS,MALE,4,4.0,BASIC,5.0,MARRIED,6.0,0,1,0,2.0,EXECUTIVE,20872.0
203983,1,37.0,SELFENQUIRY,1,16.0,SMALLBUSINESS,MALE,4,5.0,BASIC,3.0,MARRIED,2.0,1,1,1,3.0,EXECUTIVE,22066.0
203984,0,60.0,COMPANYINVITED,3,7.0,SALARIED,FEMALE,3,5.0,DELUXE,3.0,UNMARRIED,2.0,0,5,1,1.0,MANAGER,24151.0
203985,0,30.0,SELFENQUIRY,1,9.0,SALARIED,MALE,4,4.0,BASIC,4.0,MARRIED,2.0,0,4,1,1.0,EXECUTIVE,21381.0
203986,0,32.0,SELFENQUIRY,1,7.0,SMALLBUSINESS,MALE,3,4.0,BASIC,4.0,SINGLE,3.0,0,3,1,1.0,EXECUTIVE,21179.0
203987,0,33.0,SELFENQUIRY,1,7.0,SALARIED,MALE,4,4.0,DELUXE,4.0,MARRIED,3.0,0,3,1,1.0,MANAGER,24898.0
203988,0,37.0,SELFENQUIRY,1,13.0,SALARIED,FEMALE,3,2.0,BASIC,3.0,MARRIED,5.0,0,1,0,1.0,EXECUTIVE,21716.0
203989,0,32.0,SELFENQUIRY,1,15.0,SALARIED,FEMALE,4,4.0,DELUXE,3.0,UNMARRIED,3.0,0,5,1,3.0,MANAGER,23102.0
203990,0,36.0,SELFENQUIRY,3,7.0,SMALLBUSINESS,MALE,3,5.0,DELUXE,5.0,UNMARRIED,2.0,0,1,1,2.0,MANAGER,22990.0
203991,0,46.0,SELFENQUIRY,1,13.0,SALARIED,MALE,3,4.0,STANDARD,5.0,MARRIED,6.0,1,3,1,2.0,SENIORMANAGER,31923.0
203992,0,38.0,SELFENQUIRY,1,14.0,SMALLBUSINESS,MALE,2,4.0,STANDARD,3.0,SINGLE,6.0,0,1,0,1.0,SENIORMANAGER,32342.0
203993,0,47.0,SELFENQUIRY,2,12.0,SMALLBUSINESS,MALE,4,4.0,DELUXE,4.0,MARRIED,2.0,1,5,1,3.0,MANAGER,23699.0
203994,0,31.0,SELFENQUIRY,1,7.0,SALARIED,MALE,3,5.0,DELUXE,3.0,MARRIED,3.0,1,1,1,2.0,MANAGER,23804.0
203995,0,36.0,SELFENQUIRY,1,7.0,SMALLBUSINESS,MALE,2,5.0,BASIC,3.0,UNMARRIED,3.0,0,4,1,1.0,EXECUTIVE,21537.0
203996,0,56.0,SELFENQUIRY,3,7.0,SALARIED,MALE,4,4.0,STANDARD,3.0,MARRIED,5.0,0,1,0,3.0,SENIORMANAGER,28917.0
203997,0,39.0,COMPANYINVITED,1,13.0,SMALLBUSINESS,FEMALE,4,6.0,DELUXE,3.0,MARRIED,2.0,1,1,0,3.0,MANAGER,24007.0
